loss,output_1_loss,output_2_loss,output_1_mae,output_2_mae,val_loss,val_output_1_loss,val_output_2_loss,val_output_1_mae,val_output_2_mae
0.3353399932384491,0.02635524608194828,0.006184872705489397,0.11453686654567719,0.058104369789361954,0.2986508309841156,0.022820958867669106,0.004086296074092388,0.1149308979511261,0.047165196388959885
0.27256473898887634,0.021916622295975685,0.006027752999216318,0.10505886375904083,0.058333005756139755,0.23666121065616608,0.014435352757573128,0.0035149415489286184,0.08499230444431305,0.04393983259797096
0.2217005044221878,0.01891440711915493,0.0060003227554261684,0.0993974581360817,0.058523938059806824,0.19156470894813538,0.012348904274404049,0.002985727973282337,0.08003892004489899,0.041770923882722855
0.17838898301124573,0.01476097758859396,0.005337254609912634,0.08856441080570221,0.05417712405323982,0.15552595257759094,0.010872513055801392,0.002902287757024169,0.07952255755662918,0.03921893984079361
0.1468144804239273,0.01359922531992197,0.0051510571502149105,0.0859508365392685,0.053724415600299835,0.12925581634044647,0.011125798337161541,0.002798560308292508,0.08241559565067291,0.04002753272652626
0.1223067119717598,0.012297991663217545,0.0051092058420181274,0.0825982466340065,0.054456714540719986,0.10956882685422897,0.010423887521028519,0.003969929646700621,0.07539243996143341,0.04850911721587181
0.1023203656077385,0.010420813225209713,0.0050210123881697655,0.07732414454221725,0.05317297577857971,0.08890701085329056,0.005475593265146017,0.003815860254690051,0.05519663542509079,0.04929947480559349
0.08773568272590637,0.009881289675831795,0.004674788098782301,0.07513339817523956,0.05168640613555908,0.0793030858039856,0.009007811546325684,0.002533016260713339,0.07477962970733643,0.03818459063768387
0.0785711407661438,0.011032208800315857,0.004596632905304432,0.0803980678319931,0.05208325758576393,0.0730542466044426,0.009245749562978745,0.0046916864812374115,0.07924828678369522,0.05689217522740364
0.07050704956054688,0.0107667101547122,0.004643952939659357,0.07931770384311676,0.05144256725907326,0.06253181397914886,0.006279585417360067,0.004507642704993486,0.061086058616638184,0.052049074321985245
0.062189169228076935,0.008656506426632404,0.004613169003278017,0.07103550434112549,0.052027925848960876,0.05574876070022583,0.00686145294457674,0.002216396387666464,0.06459687650203705,0.035922616720199585
0.05835443362593651,0.009463743306696415,0.004575653932988644,0.07469876855611801,0.051703087985515594,0.06278096139431,0.017462626099586487,0.0026778297033160925,0.11121039092540741,0.03987676650285721
0.054263338446617126,0.008664133958518505,0.004730035085231066,0.0718020647764206,0.05213414132595062,0.04623650386929512,0.00479499576613307,0.00230025639757514,0.053702183067798615,0.03638644516468048
0.04977361857891083,0.007949360646307468,0.004130631219595671,0.06858529150485992,0.048920370638370514,0.0419565886259079,0.00414466904476285,0.0016149047296494246,0.048726651817560196,0.031493525952100754
0.04684355482459068,0.00750750070437789,0.00419809203594923,0.06738899648189545,0.04889762029051781,0.040973104536533356,0.004558801185339689,0.0023240926675498486,0.05274268612265587,0.03808765113353729
0.046444304287433624,0.008045263588428497,0.0049742842093110085,0.07030482590198517,0.054375357925891876,0.03950522467494011,0.0047911787405610085,0.0017093665665015578,0.0544947013258934,0.03226069360971451
0.04306335002183914,0.007716595660895109,0.003948656376451254,0.06852537393569946,0.04864651337265968,0.03652764484286308,0.0034038973972201347,0.0023068473674356937,0.04481174796819687,0.03725968301296234
0.04103383794426918,0.006726902909576893,0.00425402307882905,0.0640525072813034,0.05028754472732544,0.036953963339328766,0.003724402282387018,0.0037725274451076984,0.047037724405527115,0.04692850261926651
0.04011978209018707,0.007387217599898577,0.00392442662268877,0.0673874020576477,0.04806074500083923,0.03320342302322388,0.0034343914594501257,0.0015139548340812325,0.0459790900349617,0.030205830931663513
0.03851526975631714,0.007032385095953941,0.0038060834631323814,0.06580444425344467,0.04748617485165596,0.03536955639719963,0.006266636308282614,0.0021503297612071037,0.0642881914973259,0.03648901730775833
0.039022669196128845,0.007793948519974947,0.0042482661083340645,0.0690775215625763,0.05040645971894264,0.0335560068488121,0.0057774740271270275,0.0013121672673150897,0.05973726511001587,0.02825004979968071
0.03619364649057388,0.006892670411616564,0.0035018541384488344,0.06597777456045151,0.04562332481145859,0.032080382108688354,0.004412116017192602,0.002373890718445182,0.05241485312581062,0.03780422359704971
0.03637576475739479,0.006943543907254934,0.0043289209716022015,0.06600278615951538,0.051050782203674316,0.03417135402560234,0.0062606181018054485,0.00319375516846776,0.06269489973783493,0.044682592153549194
0.03489907830953598,0.006760182324796915,0.003799817292019725,0.06387399882078171,0.047108326107263565,0.030922822654247284,0.005198624450713396,0.0016589375445619226,0.05718112364411354,0.031528718769550323
0.03496610000729561,0.007426322903484106,0.0037060435861349106,0.06734976917505264,0.0473739430308342,0.028920283541083336,0.0038769743405282497,0.0016040827613323927,0.04819066449999809,0.031556256115436554
0.03445719927549362,0.007778923027217388,0.003569224150851369,0.06907590478658676,0.04613029584288597,0.027387138456106186,0.003022028598934412,0.0014709241222590208,0.04208332300186157,0.029851948842406273
0.0344538651406765,0.00744095491245389,0.004258248955011368,0.06763244420289993,0.049771323800086975,0.03034343756735325,0.00601678853854537,0.0013774360995739698,0.06009090319275856,0.029216410592198372
0.03400806337594986,0.007967994548380375,0.003861746983602643,0.07017805427312851,0.048619531095027924,0.02695188857614994,0.003975396975874901,0.001242270227521658,0.04973762109875679,0.027938464656472206
0.031147997826337814,0.006312392186373472,0.003518996061757207,0.061798546463251114,0.046345435082912445,0.026743149384856224,0.0043137469328939915,0.0010801536263898015,0.05272858589887619,0.025712216272950172
0.03394134342670441,0.008615893311798573,0.003919866867363453,0.0722297728061676,0.0481438934803009,0.030017366632819176,0.00655784597620368,0.0023581532295793295,0.0631033182144165,0.03917694464325905
0.030749768018722534,0.006606537848711014,0.003566720988601446,0.06364957243204117,0.046940650790929794,0.026751704514026642,0.003814172465354204,0.002333675976842642,0.04861731082201004,0.03871577978134155
0.030100049450993538,0.006483185570687056,0.0034455934073776007,0.06358303874731064,0.04544767737388611,0.028038574382662773,0.0064795129001140594,0.001191780436784029,0.06505115330219269,0.027319354936480522
0.029895514249801636,0.006218384951353073,0.003851844696328044,0.06190750002861023,0.047383010387420654,0.023191256448626518,0.00277448701672256,0.0012130794348195195,0.04117168113589287,0.02735206112265587
0.028223544359207153,0.005459700711071491,0.003536284202709794,0.058339301496744156,0.045899853110313416,0.023061145097017288,0.002572055906057358,0.0012702875537797809,0.0402819886803627,0.028294390067458153
0.028487585484981537,0.006233991589397192,0.0033705327659845352,0.06121305748820305,0.04525437206029892,0.02327008545398712,0.0032332278788089752,0.0013675001682713628,0.04394134506583214,0.028377491980791092
0.027829499915242195,0.005840481724590063,0.003467184491455555,0.05975428968667984,0.04558506980538368,0.022791676223278046,0.0032922904938459396,0.0011480990797281265,0.04430630803108215,0.027005400508642197
0.026919394731521606,0.0052474611438810825,0.003505369881168008,0.05663840100169182,0.04620414227247238,0.021860767155885696,0.0026961222756654024,0.0011620622826740146,0.04012785851955414,0.026654306799173355
0.026938868686556816,0.0056120711378753185,0.0034293464850634336,0.05851279944181442,0.045148592442274094,0.02286033146083355,0.003854084527119994,0.001239811535924673,0.048884909600019455,0.028031960129737854
0.026251280680298805,0.005401198286563158,0.0032840962521731853,0.05783405154943466,0.04398518428206444,0.02134111523628235,0.002792496234178543,0.0013347285566851497,0.04223361238837242,0.02829032577574253
0.026809148490428925,0.005834975745528936,0.0036760095972567797,0.05977929010987282,0.046794965863227844,0.026484472677111626,0.006275633815675974,0.003022161079570651,0.06221231818199158,0.04411830008029938
0.026793375611305237,0.006133374758064747,0.0035120684187859297,0.06008828803896904,0.0460713766515255,0.021349817514419556,0.0028726262971758842,0.0016189378220587969,0.04220845177769661,0.032178182154893875
0.026775529608130455,0.005973774939775467,0.00391399534419179,0.06040928512811661,0.04920300468802452,0.024491706863045692,0.004467702936381102,0.003386785974726081,0.053358882665634155,0.04634053632616997
0.026333903893828392,0.00593667384237051,0.00378945074044168,0.06043831631541252,0.04733428359031677,0.021043479442596436,0.003395305946469307,0.0012057811254635453,0.04403712972998619,0.027421211823821068
0.026094291359186172,0.006589933764189482,0.003131080884486437,0.06384427845478058,0.04343773424625397,0.02244894951581955,0.00427663791924715,0.001986762275919318,0.051523949950933456,0.0357498936355114
0.02602972835302353,0.006095764227211475,0.0036870299372822046,0.061759162694215775,0.047078754752874374,0.023388057947158813,0.004848705604672432,0.0022458964958786964,0.056066494435071945,0.03780107572674751
0.02582463249564171,0.006046453956514597,0.003769830334931612,0.060730621218681335,0.047772083431482315,0.022953340783715248,0.005059508141130209,0.0017694549169391394,0.05498119071125984,0.034117333590984344
0.024792905896902084,0.005658259615302086,0.0034164362587034702,0.05862296000123024,0.045261282473802567,0.020309992134571075,0.003474484197795391,0.0012113723205402493,0.046043407171964645,0.027318986132740974
0.024930162355303764,0.0057519180700182915,0.003578359493985772,0.05921698734164238,0.04585040360689163,0.02065076306462288,0.003986505325883627,0.0013148628640919924,0.04973305016756058,0.029442252591252327
0.024894125759601593,0.00591512443497777,0.003631727071478963,0.05997935310006142,0.0461759939789772,0.0191465113312006,0.0027692699804902077,0.0012563866330310702,0.04063913971185684,0.027846667915582657
0.02411860041320324,0.005957326851785183,0.003118843538686633,0.060170456767082214,0.043493423610925674,0.019068880006670952,0.0030877164099365473,0.0010212365305051208,0.04315749555826187,0.024990834295749664
0.02503095008432865,0.006865475792437792,0.0031102108769118786,0.06470631808042526,0.04320413991808891,0.019960938021540642,0.0031972394790500402,0.0019344460451975465,0.04323333129286766,0.03499486669898033
0.024689076468348503,0.005979387555271387,0.003735303645953536,0.05950642749667168,0.047541357576847076,0.020156612619757652,0.003463462693616748,0.00180554180406034,0.04656801372766495,0.03255629912018776
0.024137448519468307,0.005650131031870842,0.00372249074280262,0.05865306034684181,0.04738027974963188,0.019397852942347527,0.003531418042257428,0.0013030713889747858,0.04661240056157112,0.028311943635344505
0.024319544434547424,0.006126705557107925,0.003578770440071821,0.06089674308896065,0.046470001339912415,0.018943563103675842,0.0035751229152083397,0.0011008548317477107,0.04582991451025009,0.025724641978740692
0.023197418078780174,0.00522137526422739,0.0036375338677316904,0.057677511125802994,0.045820724219083786,0.019781092181801796,0.0038710907101631165,0.0014561625430360436,0.04990174621343613,0.030192138627171516
0.02344619855284691,0.005653155501931906,0.0034732946660369635,0.05912330374121666,0.045718204230070114,0.0187955554574728,0.003005600767210126,0.001532873953692615,0.04096710681915283,0.030373485758900642
0.02249658666551113,0.005246132146567106,0.003240484744310379,0.05635271966457367,0.0444980263710022,0.019644754007458687,0.00371190276928246,0.0019446950173005462,0.04773963242769241,0.03508596867322922
0.02295851707458496,0.005278570577502251,0.003704328555613756,0.056608885526657104,0.0471017062664032,0.017207397148013115,0.0021911580115556717,0.001276761176995933,0.035998035222291946,0.027915451675653458
0.022592468187212944,0.005512006115168333,0.003278382122516632,0.0580153614282608,0.04460129514336586,0.017758099362254143,0.002948048058897257,0.0011021767277270555,0.042661525309085846,0.026073915883898735
0.022042129188776016,0.005420763976871967,0.003063787240535021,0.05686935782432556,0.04289015382528305,0.01732878014445305,0.00260522379539907,0.0010635340586304665,0.040471673011779785,0.02500479854643345
0.022229507565498352,0.005328239873051643,0.0034054184798151255,0.057252056896686554,0.045195866376161575,0.017200980335474014,0.0027113999240100384,0.0012493678368628025,0.04112101346254349,0.026918916031718254
0.022536655887961388,0.005821201018989086,0.0032491362653672695,0.05951693281531334,0.044390227645635605,0.018914610147476196,0.004032874014228582,0.0012859622947871685,0.04991012439131737,0.027844557538628578
0.02224157005548477,0.005366452503949404,0.003534067189320922,0.058390047401189804,0.046258725225925446,0.019670827314257622,0.005195603705942631,0.0013063885271549225,0.056716613471508026,0.02877471037209034
0.022282369434833527,0.005541140213608742,0.0034473317209631205,0.05861849710345268,0.04603216052055359,0.01884283684194088,0.004286068491637707,0.0012904918985441327,0.05251510441303253,0.02824576012790203
0.02284049056470394,0.006445141509175301,0.0031591905280947685,0.06333018839359283,0.04353918135166168,0.01827935129404068,0.003225704887881875,0.002289299853146076,0.044301994144916534,0.038762714713811874
0.021198535338044167,0.005183967761695385,0.003170569660142064,0.05591516196727753,0.04311608150601387,0.017390038818120956,0.002548670396208763,0.002111361362040043,0.03856850415468216,0.03819487988948822
0.022040976211428642,0.005680265836417675,0.003457708051428199,0.058310531079769135,0.045701541006565094,0.019284255802631378,0.00459749810397625,0.0016508660046383739,0.05369608849287033,0.03214391693472862
0.02164056897163391,0.005749449599534273,0.003108183154836297,0.05930792912840843,0.04293714463710785,0.016270238906145096,0.002698787720873952,0.0011516680242493749,0.040653202682733536,0.026699990034103394
0.021358635276556015,0.005253620911389589,0.003518463345244527,0.05677821859717369,0.04636593535542488,0.017635568976402283,0.0029294213745743036,0.0017166777979582548,0.04307805001735687,0.03200192004442215
0.020645586773753166,0.005070643033832312,0.0031195078045129776,0.05528177693486214,0.04291602969169617,0.016461746767163277,0.0030835638754069805,0.0010445842053741217,0.04341243952512741,0.024951906874775887
0.020556103438138962,0.00515610259026289,0.0031310904305428267,0.05614727362990379,0.043224528431892395,0.016246389597654343,0.0028063941281288862,0.000960969366133213,0.0406964011490345,0.024851782247424126
0.022086510434746742,0.005787376314401627,0.0037856712006032467,0.058931879699230194,0.04764299839735031,0.016484390944242477,0.002415894763544202,0.0016226231819018722,0.037578023970127106,0.03127684444189072
0.020196830853819847,0.0048476336523890495,0.0032781141344457865,0.05337333679199219,0.04443047195672989,0.01630021072924137,0.0027021891437470913,0.0015279026702046394,0.04079074785113335,0.029709961265325546
0.020396756008267403,0.00510976929217577,0.0031871586106717587,0.05598994717001915,0.04388503357768059,0.01607433892786503,0.002985576633363962,0.0009803471621125937,0.042437825351953506,0.02448384463787079
0.019863445311784744,0.004897984676063061,0.003076103748753667,0.05500077083706856,0.04294857382774353,0.016002684831619263,0.0031722572166472673,0.0008441287791356444,0.04506951943039894,0.0230972021818161
0.02052413858473301,0.005607199389487505,0.0029811218846589327,0.05784879997372627,0.04197702184319496,0.01650809310376644,0.0028671252075582743,0.001895050867460668,0.040060412138700485,0.03464021533727646
0.020903699100017548,0.0054110027849674225,0.003564151469618082,0.057141948491334915,0.04676299914717674,0.016718603670597076,0.0034219902008771896,0.001511549693532288,0.04739315062761307,0.030229512602090836
0.01950867474079132,0.00473749591037631,0.0031463473569601774,0.0535503625869751,0.04359539598226547,0.016810305416584015,0.0031999179627746344,0.002131486078724265,0.04507973790168762,0.03748158738017082
0.020239632576704025,0.005147090181708336,0.0033895557280629873,0.05574056878685951,0.045042119920253754,0.016356635838747025,0.0028852156829088926,0.0017222909955307841,0.04175828397274017,0.034003742039203644
0.01981961354613304,0.0050228615291416645,0.0032684551551938057,0.05462922900915146,0.043993156403303146,0.016849638894200325,0.003250965615734458,0.001890275627374649,0.04653621464967728,0.03407525271177292
0.019581103697419167,0.004843239672482014,0.0033046286553144455,0.054090339690446854,0.0441427156329155,0.015123710967600346,0.0024401010014116764,0.0011728414101526141,0.038214415311813354,0.02701147086918354
0.02020140364766121,0.005391973536461592,0.0033100962173193693,0.057067882269620895,0.045032061636447906,0.016657168045639992,0.004283210262656212,0.0010122491512447596,0.051849883049726486,0.025984006002545357
0.01973249949514866,0.005067751277238131,0.003381218295544386,0.05526279658079147,0.0455150231719017,0.015690896660089493,0.002661170205101371,0.0017586492467671633,0.03975575789809227,0.03265838325023651
0.01915493607521057,0.004884019959717989,0.003033881774172187,0.05400020256638527,0.04242612421512604,0.014530199579894543,0.0018494362011551857,0.0014084029244259,0.03325406461954117,0.030515505000948906
0.019574642181396484,0.005014370661228895,0.003248766530305147,0.05495402589440346,0.044377826154232025,0.014600612223148346,0.0025884192436933517,0.0009621814242564142,0.04002511128783226,0.024127766489982605
0.018950724974274635,0.004865269176661968,0.003055137349292636,0.053886134177446365,0.04219745844602585,0.015152390114963055,0.0032091366592794657,0.0009899617871269584,0.04449201002717018,0.025068070739507675
0.018359478563070297,0.00458486657589674,0.0029378875624388456,0.05142334848642349,0.041702575981616974,0.014620768837630749,0.0020490067545324564,0.0016695733647793531,0.035523466765880585,0.031361911445856094
0.018104970455169678,0.00405158381909132,0.0032084949780255556,0.049516402184963226,0.04332463815808296,0.014174194075167179,0.0021562566980719566,0.0013121571391820908,0.03601944074034691,0.02870354801416397
0.018326932564377785,0.0047676037065684795,0.002791352802887559,0.05422963201999664,0.040864139795303345,0.014362954534590244,0.0022427940275520086,0.0015625490341335535,0.03608307987451553,0.03254721686244011
0.018715064972639084,0.004848703742027283,0.003134779864922166,0.053450677543878555,0.042854033410549164,0.01405672449618578,0.0019426655489951372,0.001602346426807344,0.03315656632184982,0.03261625021696091
