image_name,data_name,obj_id,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
frame_19_0.png,frame_19,1,20,-3.137978197024772,0.0,-0.7622063942223232,0.0,0.0,-17.327843106998927,1.7500478949629281,1.4709031329062592,0.0,0.0,0.0,-4.678738448655878
frame_20_0.png,frame_20,1,21,-2.252542798196405,0.0,-0.9121672694464478,0.0,0.0,-9.575389271513188,2.397248067500662,0.09324348597593701,0.0,0.0,0.0,1.2522074673820094
frame_21_0.png,frame_21,1,22,4.808068016906665,0.0,-0.3203470749853701,0.0,0.0,6.410816914881046,2.004860814622699,4.780271283749843,0.0,0.0,0.0,3.1176562793874485
frame_22_0.png,frame_22,1,23,3.6452593577754975,0.0,-0.13992982140252974,0.0,0.0,-13.788073787142025,3.420918971764185,-4.4902733640317845,0.0,0.0,0.0,-4.934743752385026
frame_23_0.png,frame_23,1,24,-1.5210327000168888,0.0,-0.793093191702126,0.0,0.0,-35.273101951410496,-1.4468369883375711,3.3675071622249018,0.0,0.0,0.0,-0.8777960675193706
frame_24_0.png,frame_24,1,25,-3.0619398904608577,0.0,0.7995462253753978,0.0,0.0,-44.89623059110798,3.573442240009952,3.7675121700570458,0.0,0.0,0.0,4.769440867504415
frame_25_0.png,frame_25,1,26,3.5055169534200625,0.0,0.6750141306472504,0.0,0.0,-31.3207406390011,-4.7588137527395045,-0.004902182781563624,0.0,0.0,0.0,-1.8715933750313631
frame_26_0.png,frame_26,1,27,-3.0731895872501074,0.0,0.18563340554800067,0.0,0.0,4.181158558973806,4.7595264437500315,-4.176580538509553,0.0,0.0,0.0,0.7968911725773085
frame_27_0.png,frame_27,1,28,-2.2205559947034796,0.0,-0.9510430100057716,0.0,0.0,12.601974196947253,3.9568763465699828,4.662598672460873,0.0,0.0,0.0,0.11993593218610421
frame_28_0.png,frame_28,1,29,-2.29990562424058,0.0,-0.042073212408258565,0.0,0.0,43.333038498544745,3.732402204215642,3.3810882373320252,0.0,0.0,0.0,1.7182558967883588
frame_29_0.png,frame_29,1,30,-2.9369770335742063,0.0,0.3092966386061946,0.0,0.0,42.134496342182295,-4.491280084181142,4.024460377403127,0.0,0.0,0.0,4.035451115352898
frame_30_0.png,frame_30,1,31,3.3530584350208725,0.0,-0.15445717720833518,0.0,0.0,-10.25693603693064,3.4532777058758257,-3.655845617705591,0.0,0.0,0.0,-2.2358784821649316
frame_31_0.png,frame_31,1,32,-0.3563280302495828,0.0,-0.46024405903353927,0.0,0.0,26.11406259223901,2.4598901863361187,-3.7653275110908577,0.0,0.0,0.0,-1.1949069159011714
frame_32_0.png,frame_32,1,33,3.1380699411966386,0.0,-0.4791015900985751,0.0,0.0,22.107916640664634,2.397008364467408,3.4742822038411103,0.0,0.0,0.0,1.8628391799128563
frame_33_0.png,frame_33,1,34,4.419708396761244,0.0,0.37640823601179485,0.0,0.0,28.835669019632867,3.953581837286697,3.761829918046511,0.0,0.0,0.0,4.032513283260353
frame_34_0.png,frame_34,1,35,4.753212716086688,0.0,-0.3587855469971346,0.0,0.0,-35.70041637363079,0.066475132628395,2.3529000468267167,0.0,0.0,0.0,-4.195136768058841
frame_35_0.png,frame_35,1,36,-4.903389473967044,0.0,-0.3261564062002016,0.0,0.0,-23.254078845252735,-0.5904984460988931,-3.2914443585812343,0.0,0.0,0.0,-2.780010801677472
frame_36_0.png,frame_36,1,37,1.7998284917753216,0.0,-0.17663422710721144,0.0,0.0,-33.53855899026557,4.585495344719785,3.9271463399583286,0.0,0.0,0.0,-4.164366671746162
frame_37_0.png,frame_37,1,38,2.2645796518436425,0.0,0.6287281113880956,0.0,0.0,25.60430905977974,1.0459606307630964,4.945436943729398,0.0,0.0,0.0,-0.8515814999320614
frame_38_0.png,frame_38,1,39,-4.473705904889243,0.0,0.49211671480994834,0.0,0.0,42.69035537509216,0.6037819206787995,2.6786237082749476,0.0,0.0,0.0,-2.4916649577725725
frame_39_0.png,frame_39,1,40,2.925299245588906,0.0,0.2516600393315489,0.0,0.0,-7.810591181235189,4.164852902317561,2.2049650741128146,0.0,0.0,0.0,-2.7383455332753854
frame_40_0.png,frame_40,1,41,-3.6385560592323145,0.0,-0.03475821430822834,0.0,0.0,9.354626747343566,-3.5531194365010563,3.9700369499998702,0.0,0.0,0.0,-4.4424175230184435
frame_41_0.png,frame_41,1,42,-0.6542131185850897,0.0,0.7103044813132455,0.0,0.0,-39.63887507275318,4.531564460111676,-1.4568767990339175,0.0,0.0,0.0,1.1012772650405478
frame_42_0.png,frame_42,1,43,-2.653252538069653,0.0,-0.8074394794918669,0.0,0.0,-7.602846206019201,-4.869979978146414,0.2012844785871879,0.0,0.0,0.0,-1.750778429552212
frame_43_0.png,frame_43,1,44,-4.61936378547229,0.0,0.5183424401691064,0.0,0.0,-38.65763851129715,-2.0387299010824,3.707248331498673,0.0,0.0,0.0,3.37248262657579
frame_44_0.png,frame_44,1,45,-1.6991654659091004,0.0,0.43653978849210184,0.0,0.0,1.2935163658839386,1.7717648831033417,-2.1489123454760577,0.0,0.0,0.0,-4.354498840017847
frame_45_0.png,frame_45,1,46,-4.774951397444468,0.0,0.32368209632630873,0.0,0.0,-40.438694017411336,2.102018380153592,-4.689438909698978,0.0,0.0,0.0,1.8932461076474159
frame_46_0.png,frame_46,1,47,-4.413777047064986,0.0,-0.26089587373358225,0.0,0.0,-31.40491997816264,0.5768809973849498,0.6613561638895771,0.0,0.0,0.0,-4.69200146158423
frame_47_0.png,frame_47,1,48,-1.1787669191752386,0.0,0.30553296413556086,0.0,0.0,1.9466723664010743,0.783453913986218,-3.3378759464646883,0.0,0.0,0.0,-2.720906039802353
frame_48_0.png,frame_48,1,49,0.026086345013372814,0.0,0.26283078774076496,0.0,0.0,27.913687928751784,1.7157695924628236,-2.3638843449353857,0.0,0.0,0.0,2.1764173563958233
frame_49_0.png,frame_49,1,50,-0.11318982546456002,0.0,0.8043110310119319,0.0,0.0,-41.475119225670014,-0.21486615752530547,2.0011288131426275,0.0,0.0,0.0,-3.3178840780259975
frame_50_0.png,frame_50,1,51,-4.065554992211789,0.0,0.33370969594271616,0.0,0.0,24.098927204615155,-0.6875025110207797,3.819482543682539,0.0,0.0,0.0,-3.674680242548117
frame_51_0.png,frame_51,1,52,3.6751236524201705,0.0,-0.45118872842115754,0.0,0.0,31.774801913966243,-2.487302249418331,0.06705295371521736,0.0,0.0,0.0,-2.218225633500661
frame_52_0.png,frame_52,1,53,4.204779174132442,0.0,-0.3440956147078289,0.0,0.0,-5.163191219152523,2.363291884866049,1.7669631224712044,0.0,0.0,0.0,-0.3358082240959961
frame_53_0.png,frame_53,1,54,-3.6055117382879374,0.0,0.4593441895225707,0.0,0.0,17.856122896715178,-0.9048483769676121,-2.6672561028369426,0.0,0.0,0.0,1.430057810734402
frame_54_0.png,frame_54,1,55,2.3788185076032176,0.0,-0.3665626710953609,0.0,0.0,10.806573968989156,-2.7360943533629385,4.666271960988402,0.0,0.0,0.0,0.6360599355803593
frame_55_0.png,frame_55,1,56,3.1884903826309694,0.0,0.8863038471335194,0.0,0.0,-24.96668056638778,4.7092948889040045,4.29480387153658,0.0,0.0,0.0,-4.4641053299479125
frame_56_0.png,frame_56,1,57,2.4057743565464507,0.0,-0.17519927039277805,0.0,0.0,27.265114783292432,-1.5294041785021486,4.5671440622730515,0.0,0.0,0.0,1.9375846552589437
frame_57_0.png,frame_57,1,58,0.40144116243992656,0.0,-0.599591769141236,0.0,0.0,17.38709104093235,-1.087099099832935,-0.19817287526788707,0.0,0.0,0.0,3.2561845464968964
frame_58_0.png,frame_58,1,59,-0.7754294883137547,0.0,-0.2911404889120077,0.0,0.0,-0.901516708642518,-2.8177004363474136,1.1093983996922363,0.0,0.0,0.0,0.5749396706713235
frame_59_0.png,frame_59,1,60,-0.36177494703451973,0.0,0.44480780453646784,0.0,0.0,-41.0765150516354,1.4986482932801923,-2.364975153450813,0.0,0.0,0.0,-2.255724948351327
frame_60_0.png,frame_60,1,61,3.1286910824915526,0.0,-0.0876119001546527,0.0,0.0,3.7256434408272696,-2.741861157278259,3.6796336148641737,0.0,0.0,0.0,-4.1491556366813285
frame_61_0.png,frame_61,1,62,-2.241676366115433,0.0,-0.8080887858019155,0.0,0.0,15.505163859859298,-1.4511943170894614,-0.6713986038952235,0.0,0.0,0.0,-3.3351731666325986
frame_62_0.png,frame_62,1,63,-2.567786427368892,0.0,0.5199594532405809,0.0,0.0,-41.32499427317002,4.095039957213017,-0.8733907526031395,0.0,0.0,0.0,3.965032690316146
frame_63_0.png,frame_63,1,64,0.418611727399572,0.0,-0.7154452883871092,0.0,0.0,-6.81760458403852,3.934641940059648,-3.0241775374133812,0.0,0.0,0.0,-0.7673452263217069
frame_64_0.png,frame_64,1,65,-3.2076712070131492,0.0,-0.6310476375371377,0.0,0.0,9.140916724229065,-1.9855396828691863,1.4141244873918222,0.0,0.0,0.0,4.5803721669973365
frame_65_0.png,frame_65,1,66,4.372870479766543,0.0,0.4826318662211846,0.0,0.0,-41.30844496771262,-1.2017378614319751,0.399215805816854,0.0,0.0,0.0,1.1399794096444058
frame_66_0.png,frame_66,1,67,1.446311515280704,0.0,0.9673429946325842,0.0,0.0,-38.636227557244254,-1.1785880624089318,-4.3114090873726525,0.0,0.0,0.0,2.850343700924547
frame_67_0.png,frame_67,1,68,4.0038506977872865,0.0,-0.7389770610932644,0.0,0.0,24.053028364884884,-4.080222450535674,-4.30779363291043,0.0,0.0,0.0,-3.2557999817947465
frame_68_0.png,frame_68,1,69,-1.1446470647687432,0.0,0.9687878711063436,0.0,0.0,22.32531105785164,-0.902513019636288,1.8749520035625888,0.0,0.0,0.0,2.0192953026284366
frame_69_0.png,frame_69,1,70,2.7883908465391616,0.0,0.7378895375694845,0.0,0.0,-10.663223356147306,3.8528082497175555,-0.5497432114124212,0.0,0.0,0.0,-3.903419857361241
frame_70_0.png,frame_70,1,71,-4.742562128180502,0.0,0.18189180925387682,0.0,0.0,0.8725188106136557,0.6487008502307194,4.277946108526088,0.0,0.0,0.0,-0.5202393391159079
frame_71_0.png,frame_71,1,72,-4.894097772844315,0.0,-0.5664688766276262,0.0,0.0,-14.625411437940834,1.7323430695716855,2.6168471195345466,0.0,0.0,0.0,2.0967979255465243
frame_72_0.png,frame_72,1,73,2.5393681500903553,0.0,-0.03461703440457753,0.0,0.0,19.165363207233323,-2.558030065616265,-2.7226229594147844,0.0,0.0,0.0,4.032512635594893
frame_73_0.png,frame_73,1,74,-2.0657470627297894,0.0,0.2789088790282155,0.0,0.0,40.85934202014327,-1.207134747882134,1.7921483332371935,0.0,0.0,0.0,-2.7358810215646727
frame_74_0.png,frame_74,1,75,2.673730071702345,0.0,-0.6299329587404947,0.0,0.0,-36.44535109949342,2.4673799179653635,2.1239653749448584,0.0,0.0,0.0,-2.4501801450876357
frame_75_0.png,frame_75,1,76,2.034437349359701,0.0,0.5011599178870976,0.0,0.0,23.992177007871334,2.9059031059747955,-3.8233131168212218,0.0,0.0,0.0,-2.108820010446733
frame_76_0.png,frame_76,1,77,-1.8976826507775044,0.0,-0.46141819825495234,0.0,0.0,10.88487935303143,-1.1855046014963957,1.2107231940329486,0.0,0.0,0.0,2.9843616950805663
frame_77_0.png,frame_77,1,78,1.2570381667908395,0.0,0.5243855149219223,0.0,0.0,17.597843336041244,1.9210863991444271,-3.7447697186486426,0.0,0.0,0.0,-4.46911459694922
frame_78_0.png,frame_78,1,79,-3.3918912225865245,0.0,-0.004778914978522897,0.0,0.0,-33.05604649162183,-2.122514239804988,2.940841946837441,0.0,0.0,0.0,-3.9807171780566257
frame_79_0.png,frame_79,1,80,-4.402096893547673,0.0,-0.3991501204495027,0.0,0.0,4.3360485597216325,0.9177630749527701,1.4295913516814975,0.0,0.0,0.0,2.4352262019146553
frame_80_0.png,frame_80,1,81,4.291302218157917,0.0,0.6952905886245391,0.0,0.0,-9.370602361879378,-0.49069716111768447,0.673316581673836,0.0,0.0,0.0,-2.7283210441341987
frame_81_0.png,frame_81,1,82,1.1719194084214593,0.0,-0.9355893435970037,0.0,0.0,-8.300737688565313,-2.3395284565334338,2.9658865451904193,0.0,0.0,0.0,-2.557864589910295
frame_82_0.png,frame_82,1,83,-3.967611582244098,0.0,-0.1041565533839417,0.0,0.0,8.84578181583612,2.954338098107198,0.6456056419103353,0.0,0.0,0.0,2.2686876308641257
frame_83_0.png,frame_83,1,84,2.51586534917029,0.0,0.37923834804037715,0.0,0.0,-22.553552063608876,-4.500267820666263,1.8958320129890307,0.0,0.0,0.0,-1.8738719356773785
frame_84_0.png,frame_84,1,85,1.6649253420872467,0.0,-0.7246370936718047,0.0,0.0,4.847803860671824,-2.8338947921703372,-1.499376659580478,0.0,0.0,0.0,-1.457308285338275
frame_85_0.png,frame_85,1,86,3.953721112575259,0.0,-0.480195051235365,0.0,0.0,-18.947556245011107,4.930270345060915,1.2401242775808208,0.0,0.0,0.0,-0.3910714946514373
frame_86_0.png,frame_86,1,87,2.9507631304029824,0.0,-0.35248496455492573,0.0,0.0,19.557031414901704,2.993714146977605,-1.3837630722864755,0.0,0.0,0.0,-3.3255294691204167
frame_87_0.png,frame_87,1,88,4.697647419940174,0.0,0.9842317929831192,0.0,0.0,-37.99003155904738,-2.6191888749790966,-0.1675871396780888,0.0,0.0,0.0,-4.898822250104898
frame_88_0.png,frame_88,1,89,4.105054549670999,0.0,0.9513736005796845,0.0,0.0,19.883884659426148,3.6921254328253927,-1.3068431595272774,0.0,0.0,0.0,-0.17018385861548602
frame_89_0.png,frame_89,1,90,2.9025005034436493,0.0,-0.15428048804068362,0.0,0.0,-40.39749186484566,0.2328094291185483,-1.3042675183675865,0.0,0.0,0.0,-0.6262472326176924
frame_90_0.png,frame_90,1,91,4.972967861064973,0.0,-0.20078447419527912,0.0,0.0,43.48154939669643,2.5845269216906197,4.0703439761747635,0.0,0.0,0.0,2.041840072253376
frame_91_0.png,frame_91,1,92,-1.964824307014501,0.0,-0.01961439324316827,0.0,0.0,36.24813669308178,4.5156830863160415,4.473639505826478,0.0,0.0,0.0,2.542877369817874
frame_92_0.png,frame_92,1,93,0.5796436227007469,0.0,-0.38791282186909504,0.0,0.0,8.072859357888696,3.611616199927595,4.699449832094718,0.0,0.0,0.0,0.9139595082877285
frame_93_0.png,frame_93,1,94,-1.2329467302013066,0.0,-0.23765233648275297,0.0,0.0,-33.46071612799436,3.8026673673293843,3.5253157226052414,0.0,0.0,0.0,-1.0007127999444858
frame_94_0.png,frame_94,1,95,-0.027207611453240688,0.0,-0.08276158751427154,0.0,0.0,-42.14577692648676,2.5332037452110843,4.839685142658597,0.0,0.0,0.0,-4.1864325078779725
frame_95_0.png,frame_95,1,96,-4.197828107781584,0.0,0.6504559916781201,0.0,0.0,17.997397247166337,3.0672172537561835,-1.698455285895692,0.0,0.0,0.0,-1.1002107492720734
frame_96_0.png,frame_96,1,97,3.3953235611239894,0.0,0.10721116903359418,0.0,0.0,-14.500576035728955,3.5516131748267235,-2.6097149971190357,0.0,0.0,0.0,1.3650245054557084
frame_97_0.png,frame_97,1,98,0.5973624717050816,0.0,-0.3929262893050012,0.0,0.0,39.60501315753841,-3.4912013019235353,0.37729934110728003,0.0,0.0,0.0,-0.5709006100425364
frame_98_0.png,frame_98,1,99,4.389214629332127,0.0,-0.479767835658202,0.0,0.0,-2.6045936127794818,-2.826899725385765,1.1529441211462874,0.0,0.0,0.0,-0.5302859267681894
frame_99_0.png,frame_99,1,100,1.9555363565262174,0.0,0.2756218821212213,0.0,0.0,-43.15742364019127,-1.712070453451906,4.642223778779045,0.0,0.0,0.0,-0.8322375635439796
frame_100_0.png,frame_100,1,101,3.2534161460499424,0.0,-0.3606973320300031,0.0,0.0,2.0118147411225493,-0.49120104641458795,0.15994396431222135,0.0,0.0,0.0,-3.5093757076486796
frame_101_0.png,frame_101,1,102,2.160000232378989,0.0,-0.029025486597513472,0.0,0.0,14.62703564121841,-0.007780643338525017,-1.1155977100056713,0.0,0.0,0.0,-3.8994561861553603
frame_102_0.png,frame_102,1,103,-4.7049369359597755,0.0,0.8063920936432516,0.0,0.0,-14.325882466502541,1.0860470525838073,-4.0875373573599845,0.0,0.0,0.0,-3.877185295331362
frame_103_0.png,frame_103,1,104,1.0274325283195793,0.0,0.2962140076139148,0.0,0.0,-28.174847692271456,-2.939538174686197,4.415191722709758,0.0,0.0,0.0,-3.264253851711837
frame_104_0.png,frame_104,1,105,-4.7622566345382005,0.0,-0.5291239487154171,0.0,0.0,31.70829796139634,2.696719135433565,1.5672895456807656,0.0,0.0,0.0,-3.18789726350548
frame_105_0.png,frame_105,1,106,4.373639969401903,0.0,0.13543703763740278,0.0,0.0,-41.286683075093364,-2.74809342352971,-1.0471244952913903,0.0,0.0,0.0,-2.7268789810820735
frame_106_0.png,frame_106,1,107,3.82679519615189,0.0,-0.1793894460271015,0.0,0.0,-39.224887219510975,-2.6189282668181306,-1.5960827841637357,0.0,0.0,0.0,2.360771299459812
frame_107_0.png,frame_107,1,108,-4.83426242260642,0.0,0.23932963294485377,0.0,0.0,-14.108576259675338,4.310271024996113,4.852326170744487,0.0,0.0,0.0,-3.841839735825415
frame_108_0.png,frame_108,1,109,-3.620625958512072,0.0,0.004446184349316429,0.0,0.0,29.787713448375484,-4.012088284465879,-1.4824476464042204,0.0,0.0,0.0,4.178590411131918
frame_109_0.png,frame_109,1,110,-3.5958083641962144,0.0,0.05875819216385425,0.0,0.0,-43.196609370807835,4.4431217860750944,3.785558735070892,0.0,0.0,0.0,-2.832412384478685
frame_110_0.png,frame_110,1,111,0.7629364654452715,0.0,0.7653688716336122,0.0,0.0,9.016907399160232,2.0177920387195405,0.5536786133147595,0.0,0.0,0.0,0.020382550641894426
frame_111_0.png,frame_111,1,112,-1.7138347867015309,0.0,-0.4275337368200327,0.0,0.0,6.141588511111266,-0.791192182691689,2.681275195018722,0.0,0.0,0.0,-0.15812931281890297
frame_112_0.png,frame_112,1,113,-1.1452769981032072,0.0,-0.6448134767113807,0.0,0.0,-3.3230700974151404,-3.4428838075510697,-0.31678203450229425,0.0,0.0,0.0,-2.084772088084601
frame_113_0.png,frame_113,1,114,3.895228890082553,0.0,0.18925283430288786,0.0,0.0,-21.352881833682957,-1.9155634238780186,3.888064034758835,0.0,0.0,0.0,1.279294708875537
frame_114_0.png,frame_114,1,115,3.902155419374993,0.0,-0.4064349929344315,0.0,0.0,35.70316604233753,-4.802800179423185,1.2878125468093184,0.0,0.0,0.0,1.973502337592424
frame_115_0.png,frame_115,1,116,-3.6716715910519913,0.0,-0.06983370985416792,0.0,0.0,12.14101106459912,1.340256474696515,3.8147056425108716,0.0,0.0,0.0,2.640608850422229
frame_116_0.png,frame_116,1,117,3.0943308505993192,0.0,-0.036299627582348615,0.0,0.0,24.94225637865178,-1.9682812062758757,0.5149452497857538,0.0,0.0,0.0,-4.391723988096235
frame_117_0.png,frame_117,1,118,4.194679965281559,0.0,0.5572071074144556,0.0,0.0,39.04654840947408,4.626584447475897,-0.9964689386722156,0.0,0.0,0.0,-4.407987264321168
frame_118_0.png,frame_118,1,119,4.343951327900744,0.0,0.6757594785823335,0.0,0.0,3.9231391194840057,4.380753282682025,-4.5913662726347475,0.0,0.0,0.0,1.9926577813969502
frame_119_0.png,frame_119,1,120,3.466311221406543,0.0,0.13403158743763854,0.0,0.0,-25.333164021119515,3.7777217162995136,0.9845277861767698,0.0,0.0,0.0,-0.33995589251809655
frame_120_0.png,frame_120,1,121,-2.5102164885639846,0.0,0.9420949019460789,0.0,0.0,-34.053524584199465,-3.819540269889794,3.439594036566432,0.0,0.0,0.0,-3.9225311143136956
frame_121_0.png,frame_121,1,122,-1.9078477615652956,0.0,-0.5185649034333362,0.0,0.0,11.124976032508386,-4.659244345793038,-0.3818353424397536,0.0,0.0,0.0,0.9807923033046002
frame_122_0.png,frame_122,1,123,1.3508816397876187,0.0,0.008059409253060812,0.0,0.0,-2.194182996949799,-0.2555023745458227,-2.3233217602071523,0.0,0.0,0.0,-1.328876931732541
frame_123_0.png,frame_123,1,124,3.8261970582944285,0.0,0.9063872905756225,0.0,0.0,28.927802874810933,4.159631260648004,1.6356313837854088,0.0,0.0,0.0,0.8481664647274947
frame_124_0.png,frame_124,1,125,-1.1286675311699232,0.0,-0.7637930061936646,0.0,0.0,-0.6871992516688366,-0.008407519620471149,-3.228805309340057,0.0,0.0,0.0,3.6711403062411563
frame_125_0.png,frame_125,1,126,1.9959631684151278,0.0,-0.8616374345959463,0.0,0.0,-33.96589102567077,-3.8337348431666793,0.4371952594520403,0.0,0.0,0.0,-3.2341047457562997
frame_126_0.png,frame_126,1,127,1.2808125148753868,0.0,0.5046299550153681,0.0,0.0,3.7347149640199504,0.09430983022809958,0.6675177607056817,0.0,0.0,0.0,-3.1594529348152385
frame_127_0.png,frame_127,1,128,0.5541271218869923,0.0,-0.7613562460941592,0.0,0.0,11.093285973511193,-1.5318024704794722,0.4089440564432216,0.0,0.0,0.0,1.4922627872415695
frame_128_0.png,frame_128,1,129,-4.661474456271714,0.0,-0.3513782952885336,0.0,0.0,30.055695793087892,-0.3499459066322741,-2.9238128000833727,0.0,0.0,0.0,1.250400611072445
frame_129_0.png,frame_129,1,130,-4.227566102253654,0.0,0.09381150910224312,0.0,0.0,-30.98114653977217,1.6194401728030519,-3.8018508366449844,0.0,0.0,0.0,0.34101837300353566
frame_130_0.png,frame_130,1,131,3.609272988513872,0.0,-0.6857097756709143,0.0,0.0,30.925498601883326,3.3855805286278526,-4.765247126508422,0.0,0.0,0.0,-0.7158473038676059
frame_131_0.png,frame_131,1,132,1.9580130840059216,0.0,0.15067399431881423,0.0,0.0,22.80987541699595,-2.4108906008598936,-2.9479433456207405,0.0,0.0,0.0,-1.1176071446823919
frame_132_0.png,frame_132,1,133,-0.9643306534962273,0.0,-0.9517677368370667,0.0,0.0,23.20392652865231,-3.747933853361694,-2.182178294539561,0.0,0.0,0.0,3.5132621885715265
frame_133_0.png,frame_133,1,134,2.4960178714642725,0.0,0.9200143961985661,0.0,0.0,11.033408467000143,2.095400035275498,-2.4657833201930615,0.0,0.0,0.0,4.059561420637493
frame_134_0.png,frame_134,1,135,-3.093649714891985,0.0,-0.908667630785384,0.0,0.0,-24.297046762508003,2.0276098721789215,-3.4825141703766,0.0,0.0,0.0,-4.085813785449348
frame_135_0.png,frame_135,1,136,1.4257534840528696,0.0,0.42286008469660885,0.0,0.0,25.88090748353631,-4.620895186886717,4.207213851656915,0.0,0.0,0.0,4.819213412588472
frame_136_0.png,frame_136,1,137,3.1696670792007886,0.0,-0.49046592006425827,0.0,0.0,44.95086315927039,1.47186621211533,-2.7046029109979006,0.0,0.0,0.0,4.658359518534789
frame_137_0.png,frame_137,1,138,0.7459827464494531,0.0,0.5834934957570324,0.0,0.0,-32.25038747708362,-3.376506291961819,-0.9681952710160688,0.0,0.0,0.0,-0.750454109530553
frame_138_0.png,frame_138,1,139,-3.0289337156133413,0.0,-0.21142391454055764,0.0,0.0,-12.371604963498598,-3.377912147170882,0.19638336943794243,0.0,0.0,0.0,-1.8612359219961938
frame_139_0.png,frame_139,1,140,-3.1193856169101934,0.0,-0.8297261756667658,0.0,0.0,-19.35473377186503,-4.441577374713949,1.3338849091827196,0.0,0.0,0.0,-4.126017968802641
frame_140_0.png,frame_140,1,141,0.8189078825199916,0.0,0.7855785091429079,0.0,0.0,-34.40553047271966,1.7046918773191475,-4.32381901121242,0.0,0.0,0.0,-0.43930218999471116
frame_141_0.png,frame_141,1,142,-2.33289134316726,0.0,0.2529779716886327,0.0,0.0,-21.355072174275108,2.942939516935473,-4.896900591906812,0.0,0.0,0.0,0.8878952742221591
frame_142_0.png,frame_142,1,143,4.948470357309768,0.0,-0.8390148138116413,0.0,0.0,1.4833685315287184,4.131613880325361,0.4148945683084726,0.0,0.0,0.0,-1.0563276400200428
