loss,output_1_loss,output_2_loss,output_1_mae,output_2_mae,val_loss,val_output_1_loss,val_output_2_loss,val_output_1_mae,val_output_2_mae
0.01618185080587864,0.004256329033523798,0.002675639698281884,0.049769654870033264,0.03891008719801903,0.019370954483747482,0.0086751040071249,0.001334924018010497,0.05973862484097481,0.027896344661712646
0.01667690835893154,0.004453845322132111,0.002868437208235264,0.05041004344820976,0.03975868970155716,0.019317153841257095,0.008143133483827114,0.0018839199328795075,0.057340919971466064,0.03356663137674332
0.016551945358514786,0.004572027828544378,0.0028182726819068193,0.050821661949157715,0.03989377245306969,0.021537084132432938,0.01066085509955883,0.0014137825928628445,0.07218266278505325,0.027565572410821915
0.016015179455280304,0.004213270265609026,0.0027852242346853018,0.04899875447154045,0.03917110338807106,0.01887400820851326,0.00885833241045475,0.0011006115237250924,0.06114396080374718,0.024667855352163315
0.016377948224544525,0.004533044528216124,0.0029033455066382885,0.050646811723709106,0.040979668498039246,0.020145628601312637,0.010024256072938442,0.0011791172437369823,0.06995770335197449,0.02553163841366768
0.015629764646291733,0.004082794301211834,0.002814161591231823,0.04749615490436554,0.03970890864729881,0.01847015507519245,0.0085942093282938,0.0013917580945417285,0.06188497319817543,0.028547221794724464
0.01568874530494213,0.004322433844208717,0.0027263180818408728,0.04958295077085495,0.03909468278288841,0.01933513954281807,0.009276815690100193,0.0010125187691301107,0.06229342520236969,0.023257670924067497
0.015924349427223206,0.0043644048273563385,0.0029009166173636913,0.049929939210414886,0.040158819407224655,0.018242288380861282,0.007864776998758316,0.0018568397499620914,0.05619405210018158,0.033382561057806015
0.015170315280556679,0.004045460373163223,0.002795017324388027,0.04839761182665825,0.03981854394078255,0.019980574026703835,0.010233142413198948,0.0011458088411018252,0.0697985514998436,0.025679385289549828
0.015051649883389473,0.004021428991109133,0.0027401046827435493,0.04781534895300865,0.0391741544008255,0.01920008286833763,0.00855773314833641,0.002561838598921895,0.06096330285072327,0.03910236060619354
0.014995402656495571,0.0041390336118638515,0.0027257089968770742,0.04854404553771019,0.03897833079099655,0.01811935007572174,0.008241895586252213,0.0017358732875436544,0.05940589681267738,0.031606558710336685
0.015498703345656395,0.004311623517423868,0.002913017990067601,0.05008977651596069,0.040619611740112305,0.017245253548026085,0.008589135482907295,0.0010519946226850152,0.06207391247153282,0.023686373606324196
0.014809229411184788,0.0041380831971764565,0.0026623797602951527,0.04865751415491104,0.03877333551645279,0.019407762214541435,0.009895622730255127,0.0013227123999968171,0.07000643759965897,0.02731986716389656
0.01500755362212658,0.004062790889292955,0.002939651720225811,0.047711171209812164,0.04097941517829895,0.018048401921987534,0.008818786591291428,0.0013263137079775333,0.06400003284215927,0.027726875618100166
0.014482801780104637,0.003943502437323332,0.0027298047207295895,0.04760942608118057,0.03897366300225258,0.01757710427045822,0.008647656999528408,0.0009924496989697218,0.05966852232813835,0.023212909698486328
0.014373821206390858,0.0038803396746516228,0.002722314326092601,0.04758249968290329,0.03887489065527916,0.01712571643292904,0.008214164525270462,0.0012655326863750815,0.05774018540978432,0.02733311429619789
0.01452601421624422,0.004032011143863201,0.002798345172777772,0.0479457713663578,0.03983534127473831,0.017247209325432777,0.008341411128640175,0.0013998153153806925,0.06129888445138931,0.028009170666337013
0.01421603374183178,0.003940210677683353,0.0026995844673365355,0.047807496041059494,0.03899306803941727,0.017667686566710472,0.0083855539560318,0.0014892682665959,0.05930019170045853,0.029081741347908974
0.013846071437001228,0.0037601483054459095,0.002713264897465706,0.046204276382923126,0.03874719515442848,0.01719658449292183,0.008638560771942139,0.0012293902691453695,0.06005711480975151,0.026048973202705383
0.014244945719838142,0.003974790219217539,0.002767223631963134,0.04746821150183678,0.03964977338910103,0.017625419422984123,0.008403493091464043,0.0018559431191533804,0.06062077730894089,0.03481141850352287
0.013821547850966454,0.0038673761300742626,0.002662224927917123,0.04685959219932556,0.03866088390350342,0.017947301268577576,0.008719634264707565,0.0015468534547835588,0.06081177294254303,0.03003433160483837
0.013956085778772831,0.003963128663599491,0.0026988789904862642,0.04711049422621727,0.039129745215177536,0.018540864810347557,0.009091370739042759,0.0015112769324332476,0.06292986869812012,0.029697230085730553
0.013919837772846222,0.003965709358453751,0.002725388389080763,0.04726995900273323,0.039779216051101685,0.019669456407427788,0.01053545717149973,0.002084729028865695,0.07528056204319,0.03572434186935425
0.01353078056126833,0.0038079305086284876,0.0026124571450054646,0.046244751662015915,0.03817089647054672,0.018408242613077164,0.009732037782669067,0.0016510767163708806,0.06735970824956894,0.03257942944765091
0.01343225035816431,0.0038537089712917805,0.0025149774737656116,0.04694915562868118,0.037439845502376556,0.018396493047475815,0.00936958473175764,0.0015444415621459484,0.06689948588609695,0.02963895909488201
0.013320931233465672,0.003625822253525257,0.002662826329469681,0.04537353292107582,0.03895809128880501,0.016841866075992584,0.008564396761357784,0.0013247753959149122,0.05945146083831787,0.02812942862510681
0.013280344195663929,0.003726252354681492,0.0025918884202837944,0.04554416984319687,0.038505006581544876,0.016834016889333725,0.008358627557754517,0.0013983631506562233,0.059677910059690475,0.028536492958664894
0.013634703122079372,0.004009670577943325,0.0025580059736967087,0.04841718450188637,0.03831907734274864,0.01691696047782898,0.008817010559141636,0.0010787703795358539,0.0621587336063385,0.02407289482653141
0.013077711686491966,0.0037941590417176485,0.0025029222015291452,0.04629908874630928,0.03746435046195984,0.017384693026542664,0.009325312450528145,0.0012134186690673232,0.06252455711364746,0.025868291035294533
0.012992513366043568,0.0037446124479174614,0.0024104805197566748,0.046159349381923676,0.03704552352428436,0.016663547605276108,0.009064825251698494,0.0010846604127436876,0.06263916194438934,0.024251285940408707
0.01333108264952898,0.0038094886112958193,0.0027660089544951916,0.046479109674692154,0.03922085836529732,0.016371633857488632,0.00818480085581541,0.0013028193498030305,0.059409573674201965,0.027287501841783524
0.013137869536876678,0.003609340637922287,0.0027467545587569475,0.044911254197359085,0.039513152092695236,0.01614011637866497,0.008604457601904869,0.0010124120162799954,0.060853127390146255,0.023414334282279015
0.01313442550599575,0.0038663409650325775,0.0025794580578804016,0.046920567750930786,0.037989646196365356,0.01721862517297268,0.008717376738786697,0.0016041622729972005,0.06337463110685349,0.03051603212952614
0.012862330302596092,0.0036691923160105944,0.0026238225400447845,0.04572393745183945,0.038155075162649155,0.01655644364655018,0.00901842676103115,0.001117012812756002,0.06079445406794548,0.02521255798637867
0.01291115302592516,0.0036951766815036535,0.0026395018212497234,0.04565129801630974,0.03841591998934746,0.017180031165480614,0.009493622928857803,0.001156897284090519,0.06260300427675247,0.025472180917859077
0.012537185102701187,0.003641877556219697,0.0024428158067166805,0.04504024237394333,0.037319719791412354,0.015321615152060986,0.007980595342814922,0.0011845310218632221,0.056524135172367096,0.025204608216881752
0.012575408443808556,0.003616597969084978,0.002523777773603797,0.045585427433252335,0.03814953565597534,0.015091477893292904,0.007917126640677452,0.0010654506040737033,0.056735560297966,0.024513162672519684
0.012512284331023693,0.003854187671095133,0.0023038305807858706,0.04628606513142586,0.03593994304537773,0.015867330133914948,0.008048546500504017,0.0015398121904581785,0.05758287385106087,0.02995414473116398
0.012032966129481792,0.0033247885294258595,0.002493839245289564,0.04356490448117256,0.03739919885993004,0.01750423014163971,0.008646746166050434,0.002461849944666028,0.0627988874912262,0.040483348071575165
0.01300856750458479,0.0037242332473397255,0.0028252883348613977,0.04612969979643822,0.039943285286426544,0.015761926770210266,0.008294107392430305,0.0011447282740846276,0.05927316099405289,0.02461661957204342
0.012652488425374031,0.0036455481313169003,0.0025958067271858454,0.04598449170589447,0.03815020993351936,0.016396082937717438,0.008535965345799923,0.0014266769867390394,0.062358930706977844,0.029405808076262474
0.012345360592007637,0.0035399654880166054,0.0025127949193120003,0.044517047703266144,0.037764858454465866,0.016772180795669556,0.009095864370465279,0.0012918188003823161,0.0637306347489357,0.027414832264184952
0.012250893749296665,0.0035506896674633026,0.0024751347955316305,0.045070867985486984,0.03741962090134621,0.015783939510583878,0.008332179859280586,0.0011319753248244524,0.05895610153675079,0.024378595873713493
0.012497087009251118,0.0037400841247290373,0.0025023005437105894,0.046319592744112015,0.03724493086338043,0.01632099784910679,0.008834644220769405,0.0012179429177194834,0.06115591898560524,0.02601996622979641
0.012656766921281815,0.0036701152566820383,0.0026618808042258024,0.04577099531888962,0.03886641561985016,0.016232667490839958,0.008582393638789654,0.0016245661536231637,0.05943348631262779,0.030537670478224754
0.012192429974675179,0.0035627419129014015,0.002508399076759815,0.045281097292900085,0.0374230332672596,0.01565035618841648,0.008292989805340767,0.0013494663871824741,0.058343131095170975,0.02823534794151783
0.01191369816660881,0.0033543093595653772,0.002496573841199279,0.04381978139281273,0.03735926002264023,0.016712607815861702,0.0086679020896554,0.001753783319145441,0.060150858014822006,0.03268314152956009
